Source IP,total_flows,anomaly_flows,mean_score,min_score,unique_dest,bytes_sent,bytes_received,first_seen,last_seen,anomaly_ratio,active_duration,ratio_norm,flow_norm,risk_score,apt_flag
 192.168.68.138 ,5,2,-0.09151265112948506,-0.24768871020855976,5,960457,4955734,2025-01-01 19:17:32,2025-01-01 19:20:42,0.4,190.0,0.3999996000004001,0.08333332986111125,0.30499971895861344,0
 192.168.68.158 ,9,4,-0.07331610730026322,-0.12662998416209692,9,154653,105998,2025-01-01 05:42:09,2025-01-01 05:53:51,0.4444444444444444,702.0,0.4444440000004445,0.1666666597222225,0.36111079791697787,0
 192.168.68.17  ,21,0,0.07509761566448503,0.043331227606092426,1,2970,2066,2025-01-01 07:35:02,2025-01-01 07:53:02,0.0,1080.0,0.0,0.0,0.0,0
 192.168.68.170 ,41,0,0.08538920544715396,-0.03053541828357087,41,4314,0,2025-01-01 06:07:14,2025-01-01 06:08:07,0.0,53.0,0.0,0.0,0.0,0
 192.168.68.208 ,33,0,0.07418622604087378,-0.012580833276623737,33,3491,0,2025-01-01 08:51:07,2025-01-01 08:51:49,0.0,42.0,0.0,0.0,0.0,0
 192.168.68.21  ,16,14,-0.1213569767844917,-0.15301120780823618,1,1699928,44867,2025-01-01 06:57:24,2025-01-01 07:19:11,0.875,1307.0,0.8749991250008751,0.5833333090277788,0.7874993802089462,1
 192.168.68.23  ,48,0,0.08552571188939768,-0.040309822704487464,48,5187,0,2025-01-01 20:07:39,2025-01-01 20:08:26,0.0,47.0,0.0,0.0,0.0,0
 192.168.68.25  ,6,1,-0.08823549511463225,-0.2567152299921972,6,4257169,1305501,2025-01-01 08:22:57,2025-01-01 08:43:11,0.16666666666666666,1214.0,0.16666650000016667,0.041666664930555625,0.12916654947928335,0
 192.168.68.252 ,3,1,-0.08305773838208645,-0.23286628441688662,3,1012135,1000112,2025-01-01 20:30:24,2025-01-01 20:31:18,0.3333333333333333,54.0,0.33333300000033333,0.041666664930555625,0.24583309947940002,0
 192.168.68.51  ,6,3,-0.08332054634701686,-0.11828143433042493,6,2746757,86384,2025-01-01 23:34:21,2025-01-01 23:53:21,0.5,1140.0,0.49999950000050003,0.12499999479166687,0.38749964843785006,0
 192.168.68.63  ,5,1,-0.06257757745482292,-0.111439441158105,5,95126,71129,2025-01-01 08:43:15,2025-01-01 08:51:31,0.2,496.0,0.19999980000020004,0.041666664930555625,0.15249985947930672,0
 192.168.68.68  ,5,2,-0.11502894258780523,-0.2608572187511293,5,7401804,7909614,2025-01-01 11:26:48,2025-01-01 11:34:13,0.4,445.0,0.3999996000004001,0.08333332986111125,0.30499971895861344,0
 192.168.68.81  ,4,0,-0.05151325764488579,-0.09195901577473342,4,53794,60749,2025-01-01 18:56:48,2025-01-01 19:01:20,0.0,272.0,0.0,0.0,0.0,0
 192.168.68.90  ,10,1,-0.06428859809021883,-0.10544162836744109,10,4158028,130963,2025-01-01 17:35:31,2025-01-01 17:53:26,0.1,1075.0,0.09999990000010002,0.041666664930555625,0.0824999294792367,0
 192.168.69.119 ,7,0,-0.06199205966660374,-0.09131031445455207,7,111792,84782,2025-01-01 06:16:43,2025-01-01 06:27:14,0.0,631.0,0.0,0.0,0.0,0
 192.168.69.122 ,10,1,-0.036395436915483796,-0.13860445265898846,10,129450,112946,2025-01-01 16:41:11,2025-01-01 16:49:22,0.1,491.0,0.09999990000010002,0.041666664930555625,0.0824999294792367,0
 192.168.69.123 ,11,10,-0.12831331913917707,-0.15373713382060772,1,1313492,32954,2025-01-01 22:31:22,2025-01-01 22:44:27,0.9090909090909091,785.0,0.9090900000009091,0.41666664930555625,0.7613629947923033,1
 192.168.69.156 ,40,0,0.0706208438938292,-0.04938908853448998,40,4531,0,2025-01-01 07:42:42,2025-01-01 07:43:33,0.0,51.0,0.0,0.0,0.0,0
 192.168.69.17  ,5,0,-0.051311715188259124,-0.07092542554171055,5,88175,63865,2025-01-01 22:36:19,2025-01-01 22:40:36,0.0,257.0,0.0,0.0,0.0,0
 192.168.69.171 ,9,1,-0.06226753424428071,-0.10980080390477553,9,132896,143006,2025-01-01 16:45:21,2025-01-01 16:55:26,0.1111111111111111,605.0,0.11111100000011112,0.041666664930555625,0.09027769947924447,0
 192.168.69.178 ,10,3,-0.09804616026997942,-0.24393654135696152,10,1883072,1339845,2025-01-01 14:51:45,2025-01-01 15:04:57,0.3,792.0,0.2999997000003,0.12499999479166687,0.24749978843771006,0
 192.168.69.189 ,7,1,-0.06168278458919496,-0.11895585516873186,7,90604,105499,2025-01-01 06:09:33,2025-01-01 06:16:14,0.14285714285714285,401.0,0.14285700000014287,0.041666664930555625,0.1124998994792667,0
 192.168.69.198 ,23,22,-0.13060254933132534,-0.17649573271708274,1,2820454,67827,2025-01-01 15:44:43,2025-01-01 16:23:59,0.9565217391304348,2356.0,0.9565207826096522,0.9166666284722238,0.9445645363684236,1
 192.168.69.199 ,7,3,-0.11244015949158796,-0.2554492803300591,7,6653159,6576216,2025-01-01 07:30:48,2025-01-01 07:41:22,0.42857142857142855,634.0,0.4285710000004286,0.12499999479166687,0.33749969843780003,0
 192.168.69.218 ,6,0,-0.05226007788135173,-0.08494063730096202,6,104058,96263,2025-01-01 15:11:04,2025-01-01 15:16:07,0.0,303.0,0.0,0.0,0.0,0
 192.168.69.219 ,7,3,-0.10707127629287304,-0.2504174022528636,7,2418743,4653195,2025-01-01 13:42:09,2025-01-01 13:53:33,0.42857142857142855,684.0,0.4285710000004286,0.12499999479166687,0.33749969843780003,0
 192.168.69.230 ,7,1,-0.0811685453144061,-0.2308197659849861,7,193780,3844982,2025-01-01 07:35:15,2025-01-01 07:51:03,0.14285714285714285,948.0,0.14285700000014287,0.041666664930555625,0.1124998994792667,0
 192.168.69.41  ,3,0,-0.04818005938921133,-0.07581751567627293,3,28573,25600,2025-01-01 23:35:13,2025-01-01 23:39:10,0.0,237.0,0.0,0.0,0.0,0
 192.168.69.49  ,4,2,-0.09073061185845466,-0.24446582923727023,4,3323872,677175,2025-01-01 01:08:19,2025-01-01 01:09:37,0.5,78.0,0.49999950000050003,0.08333332986111125,0.3749996489586834,0
 192.168.69.59  ,10,3,-0.11342362680776988,-0.25003568366829265,10,10431644,7080903,2025-01-01 17:38:47,2025-01-01 18:11:40,0.3,1973.0,0.2999997000003,0.12499999479166687,0.24749978843771006,0
 192.168.69.69  ,4,0,-0.04035358955288226,-0.05983310817227383,4,28621,47393,2025-01-01 23:11:11,2025-01-01 23:16:14,0.0,303.0,0.0,0.0,0.0,0
 192.168.69.94  ,33,0,0.09007608631704428,-0.019591040650447922,33,3429,0,2025-01-01 04:36:47,2025-01-01 04:37:05,0.0,18.0,0.0,0.0,0.0,0
 192.168.69.97  ,11,11,-0.1319848488691543,-0.1676671505237206,1,1294251,31871,2025-01-01 21:29:54,2025-01-01 21:48:13,1.0,1099.0,0.9999990000010001,0.4583333142361119,0.8374992942715336,1
 192.168.7.122  ,3,1,-0.09906293511329438,-0.1330517577563447,3,73362,56743,2025-01-01 15:05:14,2025-01-01 15:10:38,0.3333333333333333,324.0,0.33333300000033333,0.041666664930555625,0.24583309947940002,0
 192.168.7.132  ,4,1,-0.10380185671663222,-0.23898104542845666,4,1982750,1713445,2025-01-01 08:14:33,2025-01-01 08:20:03,0.25,330.0,0.24999975000025002,0.041666664930555625,0.1874998244793417,0
 192.168.7.14   ,6,1,-0.08738089858786478,-0.24054236914729232,6,736399,2525243,2025-01-01 04:16:04,2025-01-01 04:19:10,0.16666666666666666,186.0,0.16666650000016667,0.041666664930555625,0.12916654947928335,0
 192.168.7.140  ,5,3,-0.12039879534686304,-0.23313301772738315,5,1573090,1045842,2025-01-01 22:34:41,2025-01-01 22:43:33,0.6,532.0,0.5999994000006,0.12499999479166687,0.45749957843792005,1
 192.168.7.145  ,9,3,-0.08873384867881066,-0.259739761699737,9,6013345,3507304,2025-01-01 06:45:37,2025-01-01 07:10:21,0.3333333333333333,1484.0,0.33333300000033333,0.12499999479166687,0.2708330984377334,0
 192.168.7.146  ,9,3,-0.07039710207284723,-0.10563788206985891,9,171506,113441,2025-01-01 21:48:24,2025-01-01 22:05:44,0.3333333333333333,1040.0,0.33333300000033333,0.12499999479166687,0.2708330984377334,0
 192.168.7.155  ,17,2,-0.05853615164471159,-0.1477241020313741,17,284597,211511,2025-01-01 15:33:37,2025-01-01 15:55:47,0.11764705882352941,1330.0,0.11764694117658825,0.08333332986111125,0.10735285778194514,0
 192.168.7.228  ,3,0,-0.06397387002429693,-0.07890885740906028,3,60132,34667,2025-01-01 23:04:53,2025-01-01 23:12:19,0.0,446.0,0.0,0.0,0.0,0
 192.168.7.231  ,7,1,-0.08614984307930203,-0.2533527961847878,7,4756925,1580455,2025-01-01 01:39:29,2025-01-01 01:45:22,0.14285714285714285,353.0,0.14285700000014287,0.041666664930555625,0.1124998994792667,0
 192.168.7.233  ,4,3,-0.16499909096308968,-0.24363510344899886,4,1167519,6609114,2025-01-01 05:11:11,2025-01-01 05:13:19,0.75,128.0,0.7499992500007501,0.12499999479166687,0.5624994734380251,1
 192.168.7.244  ,10,4,-0.09872811532986077,-0.2577473621202957,10,4289696,5108817,2025-01-01 02:03:21,2025-01-01 02:12:58,0.4,577.0,0.3999996000004001,0.1666666597222225,0.3299997179169468,0
 192.168.7.25   ,8,1,-0.05226820224447949,-0.257104485003509,8,4628814,776298,2025-01-01 11:24:41,2025-01-01 11:34:20,0.125,579.0,0.12499987500012501,0.041666664930555625,0.09999991197925419,0
 192.168.7.252  ,3,0,-0.04130233351229055,-0.04800229417429147,3,26753,48942,2025-01-01 23:32:54,2025-01-01 23:36:55,0.0,241.0,0.0,0.0,0.0,0
 192.168.7.3    ,26,0,0.07314274879237218,0.03644718849419937,1,3842,2325,2025-01-01 05:27:14,2025-01-01 05:51:14,0.0,1440.0,0.0,0.0,0.0,0
 192.168.7.64   ,8,2,-0.08098639028220728,-0.12520739432849237,8,143946,167748,2025-01-01 05:16:54,2025-01-01 05:37:09,0.25,1215.0,0.24999975000025002,0.08333332986111125,0.19999982395850838,0
 192.168.70.0   ,4,0,-0.04995207326736498,-0.06557812905627336,4,77394,78689,2025-01-01 05:18:58,2025-01-01 05:20:56,0.0,118.0,0.0,0.0,0.0,0
 192.168.70.108 ,40,0,0.06901534660308477,0.03050475498046945,1,5281,3654,2025-01-01 09:06:22,2025-01-01 09:41:22,0.0,2100.0,0.0,0.0,0.0,0
 192.168.70.133 ,17,4,-0.07045472426471475,-0.25301671870828546,17,1551144,4806736,2025-01-01 07:03:24,2025-01-01 07:24:29,0.23529411764705882,1265.0,0.2352938823531765,0.1666666597222225,0.2147057155638903,0
 192.168.70.139 ,6,1,-0.07203067238111467,-0.12883914083849213,6,103729,73087,2025-01-01 13:52:12,2025-01-01 13:55:10,0.16666666666666666,178.0,0.16666650000016667,0.041666664930555625,0.12916654947928335,0
 192.168.70.149 ,8,1,-0.06717689310891364,-0.23406019328613314,8,752043,1683475,2025-01-01 21:28:44,2025-01-01 21:42:50,0.125,846.0,0.12499987500012501,0.041666664930555625,0.09999991197925419,0
 192.168.70.159 ,4,0,-0.027285868105415,-0.07503552382904377,4,34718,44299,2025-01-01 00:40:59,2025-01-01 00:43:58,0.0,179.0,0.0,0.0,0.0,0
 192.168.70.222 ,28,1,0.033994694819679684,-0.10782901587707938,9,141237,114883,2025-01-01 00:19:17,2025-01-01 11:11:29,0.03571428571428571,39132.0,0.03571425000003572,0.041666664930555625,0.03749997447919169,0
 192.168.70.234 ,9,6,-0.11674300391795477,-0.24267209995239836,9,2305786,1860684,2025-01-01 20:43:55,2025-01-01 21:06:25,0.6666666666666666,1350.0,0.6666660000006667,0.24999998958333375,0.5416661968754668,1
 192.168.70.26  ,7,2,-0.085185532864251,-0.25253843363057815,7,4246716,1606657,2025-01-01 16:22:40,2025-01-01 16:26:51,0.2857142857142857,251.0,0.28571400000028574,0.08333332986111125,0.2249997989585334,0
 192.168.70.44  ,10,0,-0.055310019115206686,-0.07955286456018507,10,155179,107881,2025-01-01 05:16:11,2025-01-01 05:34:28,0.0,1097.0,0.0,0.0,0.0,0
 192.168.70.58  ,10,1,-0.05578538597213145,-0.1348012576092502,10,146619,136106,2025-01-01 14:28:31,2025-01-01 14:46:56,0.1,1105.0,0.09999990000010002,0.041666664930555625,0.0824999294792367,0
 192.168.70.87  ,60,0,0.08722244289551169,-0.019891583143712976,60,6166,0,2025-01-01 13:21:19,2025-01-01 13:22:27,0.0,68.0,0.0,0.0,0.0,0
 192.168.70.96  ,3,1,-0.07937819071519507,-0.14640797901272462,3,37093,85003,2025-01-01 17:16:13,2025-01-01 17:18:14,0.3333333333333333,121.0,0.33333300000033333,0.041666664930555625,0.24583309947940002,0
 192.168.71.149 ,8,0,-0.059347246862801406,-0.09182768770921534,8,108840,107916,2025-01-01 02:28:02,2025-01-01 02:35:50,0.0,468.0,0.0,0.0,0.0,0
 192.168.71.170 ,4,1,-0.061137814231039644,-0.10630274272627793,4,50427,88145,2025-01-01 20:29:53,2025-01-01 20:30:52,0.25,59.0,0.24999975000025002,0.041666664930555625,0.1874998244793417,0
 192.168.71.219 ,8,2,-0.06797605665804791,-0.2511283737126524,8,3418928,375303,2025-01-01 22:55:36,2025-01-01 23:16:52,0.25,1276.0,0.24999975000025002,0.08333332986111125,0.19999982395850838,0
 192.168.71.22  ,10,1,-0.05879538697617862,-0.1132429621039045,10,164845,201632,2025-01-01 06:50:00,2025-01-01 07:10:13,0.1,1213.0,0.09999990000010002,0.041666664930555625,0.0824999294792367,0
 192.168.71.220 ,24,22,-0.13906121570446356,-0.16822831913572456,1,3152430,68621,2025-01-01 16:45:41,2025-01-01 17:21:35,0.9166666666666666,2154.0,0.9166657500009167,0.9166666284722238,0.9166660135423088,1
 192.168.71.229 ,8,2,-0.08430210887258337,-0.2500944034108997,8,4974946,2014101,2025-01-01 22:28:06,2025-01-01 22:37:58,0.25,592.0,0.24999975000025002,0.08333332986111125,0.19999982395850838,0
 192.168.71.241 ,10,3,-0.08336148520503898,-0.2288542292162039,10,1065671,4101758,2025-01-01 13:46:00,2025-01-01 14:05:36,0.3,1176.0,0.2999997000003,0.12499999479166687,0.24749978843771006,0
 192.168.71.31  ,7,1,-0.056691636170194716,-0.11125183520038728,7,109456,105747,2025-01-01 20:03:57,2025-01-01 20:11:49,0.14285714285714285,472.0,0.14285700000014287,0.041666664930555625,0.1124998994792667,0
 192.168.71.35  ,46,0,0.07587214104655518,-0.04405174791767441,46,4939,0,2025-01-01 04:14:27,2025-01-01 04:15:28,0.0,61.0,0.0,0.0,0.0,0
 192.168.71.6   ,6,2,-0.10056514061552656,-0.24994611142807288,6,1253142,4927932,2025-01-01 13:44:05,2025-01-01 13:58:40,0.3333333333333333,875.0,0.33333300000033333,0.08333332986111125,0.2583330989585667,0
 192.168.71.95  ,10,3,-0.09629259375081016,-0.2540860524286417,10,8919232,4415603,2025-01-01 16:23:45,2025-01-01 16:35:09,0.3,684.0,0.2999997000003,0.12499999479166687,0.24749978843771006,0
 192.168.72.110 ,6,3,-0.11756277554161526,-0.24847227391443516,6,1279325,3026587,2025-01-01 18:16:49,2025-01-01 18:27:47,0.5,658.0,0.49999950000050003,0.12499999479166687,0.38749964843785006,0
 192.168.72.123 ,16,2,-0.06492973819198115,-0.10991979815169728,16,198949,151892,2025-01-01 11:34:36,2025-01-01 11:50:17,0.125,941.0,0.12499987500012501,0.08333332986111125,0.11249991145842086,0
 192.168.72.145 ,20,6,-0.10877431750889159,-0.2583263145033846,20,15910307,9150988,2025-01-01 22:34:24,2025-01-01 23:07:48,0.3,2004.0,0.2999997000003,0.24999998958333375,0.2849997868752101,0
 192.168.72.162 ,4,0,-0.06067891137846734,-0.09519453515544907,4,45856,62673,2025-01-01 16:02:34,2025-01-01 16:05:50,0.0,196.0,0.0,0.0,0.0,0
 192.168.72.180 ,7,3,-0.11705422689771786,-0.24117454889875323,7,5787745,5650590,2025-01-01 21:37:23,2025-01-01 21:48:42,0.42857142857142855,679.0,0.4285710000004286,0.12499999479166687,0.33749969843780003,0
 192.168.72.192 ,19,8,-0.10213345946277685,-0.2598310454333169,19,9344509,15752082,2025-01-01 23:44:37,2025-01-02 00:12:30,0.42105263157894735,1673.0,0.42105221052673686,0.333333319444445,0.3947365432020493,0
 192.168.72.199 ,15,13,-0.12110873822089072,-0.1719368703795603,1,1589489,26655,2025-01-01 13:18:01,2025-01-01 13:39:04,0.8666666666666667,1263.0,0.8666658000008668,0.5416666440972231,0.7691660532297737,1
 192.168.72.200 ,20,6,-0.09248166264639315,-0.2486392781117821,20,12158554,8015683,2025-01-01 01:13:21,2025-01-01 05:24:01,0.3,15040.0,0.2999997000003,0.24999998958333375,0.2849997868752101,0
 192.168.72.212 ,4,2,-0.07898233290972584,-0.10317536977215169,4,1239590,62677,2025-01-01 07:22:35,2025-01-01 07:23:31,0.5,56.0,0.49999950000050003,0.08333332986111125,0.3749996489586834,0
 192.168.72.237 ,17,17,-0.14213811219828626,-0.16000687899142985,1,2386210,54264,2025-01-01 22:03:48,2025-01-01 22:42:10,1.0,2302.0,0.9999990000010001,0.7083333038194456,0.9124992911465337,1
 192.168.72.242 ,20,3,-0.07348079606401807,-0.24483184253588475,20,3660259,1904611,2025-01-01 07:10:06,2025-01-01 07:39:03,0.15,1737.0,0.14999985000015,0.12499999479166687,0.14249989343760505,0
 192.168.72.248 ,30,0,0.08048122480069744,0.03683526104668777,1,4242,2399,2025-01-01 21:32:54,2025-01-01 21:55:54,0.0,1380.0,0.0,0.0,0.0,0
 192.168.72.37  ,4,1,-0.07745668542412981,-0.2426693651851044,4,1289502,3480768,2025-01-01 01:32:50,2025-01-01 01:37:29,0.25,279.0,0.24999975000025002,0.041666664930555625,0.1874998244793417,0
 192.168.72.42  ,3,0,-0.05798620602877861,-0.08056544653020159,3,53559,39976,2025-01-01 13:43:05,2025-01-01 13:49:19,0.0,374.0,0.0,0.0,0.0,0
 192.168.72.44  ,4,1,-0.04506505707559008,-0.09773748568686325,4,37853,60598,2025-01-01 03:02:27,2025-01-01 03:10:43,0.25,496.0,0.24999975000025002,0.041666664930555625,0.1874998244793417,0
 192.168.72.55  ,5,1,-0.09169732994103877,-0.2088894857253415,5,374837,722265,2025-01-01 05:50:50,2025-01-01 05:52:41,0.2,111.0,0.19999980000020004,0.041666664930555625,0.15249985947930672,0
 192.168.72.61  ,8,1,-0.07025420069548557,-0.24911395186325025,8,4664428,639831,2025-01-01 21:58:39,2025-01-01 22:00:50,0.125,131.0,0.12499987500012501,0.041666664930555625,0.09999991197925419,0
 192.168.72.89  ,6,0,-0.059346780853825665,-0.08942087632667639,6,94703,110163,2025-01-01 08:31:26,2025-01-01 08:46:22,0.0,896.0,0.0,0.0,0.0,0
 192.168.73.101 ,5,1,-0.0894513447568414,-0.24518549384297872,5,2843640,697144,2025-01-01 04:44:25,2025-01-01 04:49:36,0.2,311.0,0.19999980000020004,0.041666664930555625,0.15249985947930672,0
 192.168.73.109 ,7,3,-0.10950092449913186,-0.2570263560312096,7,2948742,741417,2025-01-01 22:46:14,2025-01-01 22:57:51,0.42857142857142855,697.0,0.4285710000004286,0.12499999479166687,0.33749969843780003,0
 192.168.73.115 ,6,0,-0.05584822600516487,-0.07524609671099125,6,110683,100680,2025-01-01 09:49:26,2025-01-01 10:03:40,0.0,854.0,0.0,0.0,0.0,0
 192.168.73.13  ,19,4,-0.06837478669081541,-0.2133458858168349,19,1836346,1325410,2025-01-01 13:01:32,2025-01-01 13:25:29,0.21052631578947367,1437.0,0.21052610526336843,0.1666666597222225,0.19736827160102466,0
 192.168.73.175 ,24,0,0.07495640373218362,0.04161262022160145,1,3182,2164,2025-01-01 23:19:23,2025-01-01 23:38:23,0.0,1140.0,0.0,0.0,0.0,0
 192.168.73.202 ,8,1,-0.06328546833979792,-0.15466759994247303,8,150864,124062,2025-01-01 05:28:30,2025-01-01 05:39:49,0.125,679.0,0.12499987500012501,0.041666664930555625,0.09999991197925419,0
 192.168.73.204 ,5,1,-0.06166383823834696,-0.10410913020685508,5,72525,57978,2025-01-01 07:43:44,2025-01-01 07:46:30,0.2,166.0,0.19999980000020004,0.041666664930555625,0.15249985947930672,0
 192.168.73.207 ,10,1,-0.05213792683282309,-0.12848948966619023,10,156525,122737,2025-01-01 16:33:07,2025-01-01 16:47:25,0.1,858.0,0.09999990000010002,0.041666664930555625,0.0824999294792367,0
 192.168.73.208 ,23,20,-0.13299519231663345,-0.16750554476642232,1,2910015,66429,2025-01-01 03:50:45,2025-01-01 04:40:18,0.8695652173913043,2973.0,0.8695643478269566,0.8333332986111125,0.8586950330622034,1
 192.168.73.224 ,10,2,-0.04903783770327515,-0.11217942030390027,10,175970,124769,2025-01-01 23:34:39,2025-01-01 23:55:50,0.2,1271.0,0.19999980000020004,0.08333332986111125,0.1649998589584734,0
 192.168.73.23  ,3,1,-0.1000614116995618,-0.22407430983059506,3,3176315,684029,2025-01-01 14:59:08,2025-01-01 15:02:54,0.3333333333333333,226.0,0.33333300000033333,0.041666664930555625,0.24583309947940002,0
 192.168.73.232 ,10,2,-0.08336582416536775,-0.23315253442637518,10,5127965,341213,2025-01-01 07:33:58,2025-01-01 07:42:03,0.2,485.0,0.19999980000020004,0.08333332986111125,0.1649998589584734,0
 192.168.73.240 ,4,1,-0.08163252199891058,-0.11096006296391514,4,59621,29251,2025-01-01 15:33:51,2025-01-01 15:38:24,0.25,273.0,0.24999975000025002,0.041666664930555625,0.1874998244793417,0
 192.168.73.39  ,4,0,-0.04606040842791895,-0.0776187008395679,4,61494,39854,2025-01-01 06:07:00,2025-01-01 06:15:46,0.0,526.0,0.0,0.0,0.0,0
 192.168.73.41  ,4,1,-0.057178628576410095,-0.13110024006750431,4,50517,38938,2025-01-01 18:58:24,2025-01-01 19:00:42,0.25,138.0,0.24999975000025002,0.041666664930555625,0.1874998244793417,0
 192.168.73.5   ,10,2,-0.06239987074196109,-0.10927115905836149,10,2979820,164986,2025-01-01 12:09:34,2025-01-01 12:18:01,0.2,507.0,0.19999980000020004,0.08333332986111125,0.1649998589584734,0
 192.168.73.52  ,28,2,-0.06016052237983804,-0.2471148357929669,28,3040183,5357565,2025-01-01 09:01:09,2025-01-01 09:17:10,0.07142857142857142,961.0,0.07142850000007143,0.08333332986111125,0.07499994895838338,0
 192.168.73.78  ,5,0,-0.04877737091212746,-0.09100951740277075,5,54087,76488,2025-01-01 02:05:47,2025-01-01 02:15:20,0.0,573.0,0.0,0.0,0.0,0
 192.168.74.123 ,32,5,-0.06897481903504156,-0.2662280867681107,32,5070154,4274132,2025-01-01 00:34:02,2025-01-01 11:53:02,0.15625,40740.0,0.15624984375015627,0.20833332465277812,0.1718748880209428,0
 192.168.74.124 ,22,18,-0.1282359418656802,-0.1638854204060013,1,2739604,67207,2025-01-01 08:08:57,2025-01-01 08:57:10,0.8181818181818182,2893.0,0.8181810000008183,0.7499999687500013,0.7977266906255732,1
 192.168.74.159 ,35,0,0.06980331875861845,0.034320415464753284,1,5083,3210,2025-01-01 20:52:19,2025-01-01 21:24:19,0.0,1920.0,0.0,0.0,0.0,0
 192.168.74.166 ,8,0,-0.0323951261947789,-0.07118198812629772,8,85716,92553,2025-01-01 14:36:38,2025-01-01 14:48:14,0.0,696.0,0.0,0.0,0.0,0
 192.168.74.172 ,9,2,-0.07707036467671724,-0.24566214323135704,9,659893,4190999,2025-01-01 08:45:05,2025-01-01 08:54:31,0.2222222222222222,566.0,0.22222200000022224,0.08333332986111125,0.18055539895848893,0
 192.168.74.214 ,3,1,-0.05802196225784987,-0.10604304559541666,3,52497,46449,2025-01-01 15:35:19,2025-01-01 15:36:33,0.3333333333333333,74.0,0.33333300000033333,0.041666664930555625,0.24583309947940002,0
 192.168.74.217 ,5,0,-0.06089478272260749,-0.071586216752072,5,75004,45688,2025-01-01 10:41:52,2025-01-01 10:43:40,0.0,108.0,0.0,0.0,0.0,0
 192.168.74.242 ,33,0,0.08077195160506805,0.025005021211123246,1,4766,2634,2025-01-01 23:43:32,2025-01-02 00:08:32,0.0,1500.0,0.0,0.0,0.0,0
 192.168.74.243 ,4,2,-0.090049987789705,-0.1581551771323122,4,67914,54557,2025-01-01 02:21:40,2025-01-01 02:24:34,0.5,174.0,0.49999950000050003,0.08333332986111125,0.3749996489586834,0
 192.168.74.247 ,3,0,-0.0586249876766903,-0.07006774684773143,3,64278,16059,2025-01-01 06:16:50,2025-01-01 06:16:50,0.0,0.0,0.0,0.0,0.0,0
 192.168.74.61  ,50,0,0.0839644981903128,-0.05297813223638115,50,4971,0,2025-01-01 07:12:46,2025-01-01 07:13:47,0.0,61.0,0.0,0.0,0.0,0
 192.168.74.62  ,22,0,0.07644518685980403,0.05781897047928819,1,2914,1911,2025-01-01 02:22:03,2025-01-01 02:41:03,0.0,1140.0,0.0,0.0,0.0,0
 192.168.74.71  ,6,1,-0.05529996615589968,-0.10266531350902941,6,99123,44388,2025-01-01 05:57:24,2025-01-01 06:02:20,0.16666666666666666,296.0,0.16666650000016667,0.041666664930555625,0.12916654947928335,0
 192.168.75.10  ,5,0,-0.04099012154815489,-0.08550476015176978,5,73543,92810,2025-01-01 12:20:31,2025-01-01 12:24:21,0.0,230.0,0.0,0.0,0.0,0
 192.168.75.126 ,3,0,-0.06206475700011249,-0.09046409320997173,3,51360,21132,2025-01-01 15:33:15,2025-01-01 15:38:07,0.0,292.0,0.0,0.0,0.0,0
 192.168.75.144 ,3,0,-0.05339848321073556,-0.07306780468574192,3,64203,43903,2025-01-01 19:18:26,2025-01-01 19:20:59,0.0,153.0,0.0,0.0,0.0,0
 192.168.75.147 ,3,0,-0.04908534729809022,-0.09132735695029781,3,28592,62348,2025-01-01 13:36:11,2025-01-01 13:38:43,0.0,152.0,0.0,0.0,0.0,0
 192.168.75.15  ,3,1,-0.07961638250208336,-0.1028380212950436,3,332075,23893,2025-01-01 14:10:44,2025-01-01 14:15:01,0.3333333333333333,257.0,0.33333300000033333,0.041666664930555625,0.24583309947940002,0
 192.168.75.17  ,4,0,-0.06691938169850437,-0.07566369749942903,4,73421,50834,2025-01-01 00:33:23,2025-01-01 00:37:13,0.0,230.0,0.0,0.0,0.0,0
 192.168.75.180 ,4,1,-0.07568164988004536,-0.12636889631493275,4,72839,66912,2025-01-01 05:55:33,2025-01-01 06:00:16,0.25,283.0,0.24999975000025002,0.041666664930555625,0.1874998244793417,0
 192.168.75.189 ,32,0,0.08067739923151358,0.05827295367444968,1,4490,2968,2025-01-01 06:24:59,2025-01-01 06:51:59,0.0,1620.0,0.0,0.0,0.0,0
 192.168.75.201 ,3,1,-0.08668567562314704,-0.13657241856610913,3,57762,44299,2025-01-01 22:00:49,2025-01-01 22:06:48,0.3333333333333333,359.0,0.33333300000033333,0.041666664930555625,0.24583309947940002,0
 192.168.75.237 ,6,2,-0.0716986245824276,-0.11197611241718886,6,3433945,51308,2025-01-01 08:42:18,2025-01-01 08:47:06,0.3333333333333333,288.0,0.33333300000033333,0.08333332986111125,0.2583330989585667,0
 192.168.75.238 ,5,1,-0.03820050767130362,-0.10551201467191684,5,57890,108487,2025-01-01 00:51:08,2025-01-01 00:59:03,0.2,475.0,0.19999980000020004,0.041666664930555625,0.15249985947930672,0
 192.168.75.250 ,14,6,-0.13044552561946463,-0.25902405062481926,14,13082577,12814488,2025-01-01 08:47:16,2025-01-01 19:45:34,0.42857142857142855,39498.0,0.4285710000004286,0.24999998958333375,0.3749996968753001,0
 192.168.75.35  ,10,0,-0.04524944071361823,-0.0633965843248595,10,110735,124471,2025-01-01 12:24:17,2025-01-01 12:50:30,0.0,1573.0,0.0,0.0,0.0,0
