ip,verdict,risk_score,risk_level,reason,if_score,svm_score,label
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5825904510717181,-6.73715925867506e-05,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5505423991596214,-4.2972658174409947e-05,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5505423991596214,-4.2972658174409947e-05,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5404055491770338,-3.528561800190808e-05,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5404055491770338,-3.528561800190808e-05,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5922682604725151,-0.0001926976687458711,Anomalous
127.0.0.1,Anomalous,95.0,Critical,Signature Match,-999.0,-999.0,Anomalous
127.0.0.1,Anomalous,95.0,Critical,Signature Match,-999.0,-999.0,Anomalous
127.0.0.1,Anomalous,95.0,Critical,Signature Match,-999.0,-999.0,Anomalous
127.0.0.1,Anomalous,95.0,Critical,Signature Match,-999.0,-999.0,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5330631187109616,-0.0002279467646863169,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5330631187109616,-0.0002279467646863169,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5415604575247025,-0.00022875591862652758,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5415604575247025,-0.00022875591862652758,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5922682604725151,5.285875520467606e-05,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5063540457344435,7.081212488224562e-06,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5063540457344435,7.081212488224562e-06,Anomalous
127.0.0.1,Suspicious,55.0,Medium,Behavioral (iForest Only),-0.6624037060923647,0.0018441016747599728,Anomalous
127.0.0.1,Suspicious,55.0,Medium,Behavioral (iForest Only),-0.6628126853543687,0.004056694190462691,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5922682604725151,-0.0008551576963649347,Anomalous
127.0.0.1,Anomalous,95.0,Critical,Signature Match,-999.0,-999.0,Anomalous
127.0.0.1,Anomalous,95.0,Critical,Signature Match,-999.0,-999.0,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (iForest Only),-0.5969790732949958,0.0006344148528852745,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (iForest Only),-0.5969790732949958,0.0006344148528852745,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5031723036784028,0.0005522750493049219,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5922682604725151,3.232160379189867e-05,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.540633191249684,0.00018934039496101685,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.540633191249684,0.00018934039496101685,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.49138225702135596,0.0001930352453047739,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.49138225702135596,0.0001930352453047739,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5103425240577347,0.0001549039875249491,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5103425240577347,0.0001549039875249491,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.4889196714544152,0.00016983553250486487,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.4889196714544152,0.00016983553250486487,Anomalous
127.0.0.1,Suspicious,55.0,Medium,Behavioral (iForest Only),-0.6628126853543687,0.0031227410175156756,Anomalous
127.0.0.1,Anomalous,95.0,Critical,Signature Match,-999.0,-999.0,Anomalous
127.0.0.1,Anomalous,95.0,Critical,Signature Match,-999.0,-999.0,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5108289314911244,1.5664948820835896e-05,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5108289314911244,1.5664948820835896e-05,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.4975930130159985,4.816739931117205e-05,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.4975930130159985,4.816739931117205e-05,Anomalous
127.0.0.1,Suspicious,55.0,Medium,Behavioral (iForest Only),-0.6628126853543687,0.011016540056119597,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5840681320589134,-6.915306669716945e-05,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5840681320589134,-6.915306669716945e-05,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5505423991596214,-4.2972658174409947e-05,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5505423991596214,-4.2972658174409947e-05,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.544062434239893,-3.790858895678603e-05,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.544062434239893,-3.790858895678603e-05,Anomalous
127.0.0.1,Anomalous,95.0,Critical,Signature Match,-999.0,-999.0,Anomalous
127.0.0.1,Anomalous,95.0,Critical,Signature Match,-999.0,-999.0,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5417424687435163,-0.000224059655086083,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5417424687435163,-0.000224059655086083,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (iForest Only),-0.6628126853543687,0.0025384382414830858,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5389016843227519,-5.031631205755461e-05,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5389016843227519,-5.031631205755461e-05,Anomalous
127.0.0.1,Suspicious,55.0,Medium,Behavioral (One-Class SVM Only),-0.5922682604725151,-0.0008295863327058986,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5922682604725151,-0.0011088867718959945,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5922682604725151,-0.0009325712839187066,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (iForest Only),-0.6170658029225154,0.0006452910085360267,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (iForest Only),-0.6170658029225154,0.0006452910085360267,Anomalous
127.0.0.1,Anomalous,95.0,Critical,Signature Match,-999.0,-999.0,Anomalous
127.0.0.1,Anomalous,95.0,Critical,Signature Match,-999.0,-999.0,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (iForest Only),-0.6388929198772954,0.0006476691488704822,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (iForest Only),-0.6388929198772954,0.0006476691488704822,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (iForest Only),-0.6303813838593014,0.0006464520473780455,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (iForest Only),-0.6303813838593014,0.0006464520473780455,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5779938643080652,0.0001241460365437828,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5922682604725151,-0.0002444795797679485,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5922682604725151,-0.0005777539865786282,Anomalous
127.0.0.1,Suspicious,55.0,Medium,Behavioral (iForest Only),-0.6628126853543687,0.0034091808433680103,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5659700269882638,0.00017514385795775134,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5659700269882638,0.00017514385795775134,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5039457627260775,0.00019653765431059607,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5039457627260775,0.00019653765431059607,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5041323533969628,0.00020102466947394853,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5041323533969628,0.00020102466947394853,Anomalous
127.0.0.1,Suspicious,30.0,Low,Contextual Anomaly,-0.5382158168973382,0.00020594430244467063,Anomalous
127.0.0.1,Anomalous,95.0,Critical,Signature Match,-999.0,-999.0,Anomalous
127.0.0.1,Anomalous,95.0,Critical,Signature Match,-999.0,-999.0,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5035444736205275,0.00015594883449592656,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5035444736205275,0.00015594883449592656,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5062899693700127,0.00017296598674311454,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5062899693700127,0.00017296598674311454,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5436168494539964,0.0005607950468637861,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5436168494539964,0.0005607950468637861,Anomalous
127.0.0.1,Suspicious,55.0,Medium,Behavioral (One-Class SVM Only),-0.5922682604725151,-0.00016665781852552564,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5922682604725151,-0.0004310715438632163,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5108289314911244,1.5664948820835896e-05,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5108289314911244,1.5664948820835896e-05,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.4975930130159985,4.816739931117205e-05,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.4975930130159985,4.816739931117205e-05,Anomalous
127.0.0.1,Suspicious,30.0,Low,Contextual Anomaly,-0.5907876947607013,0.0011193813022922672,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5493742388221238,-4.220144157493689e-05,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5493742388221238,-4.220144157493689e-05,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5465545181197677,-3.855265713198898e-05,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5465545181197677,-3.855265713198898e-05,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.4842436560533405,-2.7545213046316016e-05,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.4842436560533405,-2.7545213046316016e-05,Anomalous
127.0.0.1,Anomalous,95.0,Critical,Signature Match,-999.0,-999.0,Anomalous
127.0.0.1,Anomalous,95.0,Critical,Signature Match,-999.0,-999.0,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5522391865608722,-0.0002234273912153457,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5522391865608722,-0.0002234273912153457,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5278403646284445,-0.00022528294170706578,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5278403646284445,-0.00022528294170706578,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5075588633183244,-8.419305485764738e-06,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5075588633183244,-8.419305485764738e-06,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5211919989657343,6.005639470662796e-05,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5211919989657343,6.005639470662796e-05,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5063540457344435,7.081212488224562e-06,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5063540457344435,7.081212488224562e-06,Anomalous
127.0.0.1,Suspicious,55.0,Medium,Behavioral (One-Class SVM Only),-0.5922682604725151,-7.554749867122999e-05,Anomalous
127.0.0.1,Suspicious,55.0,Medium,Behavioral (iForest Only),-0.6377872667447139,0.0016062840630288188,Anomalous
127.0.0.1,Suspicious,30.0,Low,Contextual Anomaly,-0.48039004210555547,0.0007067752533297472,Anomalous
127.0.0.1,Suspicious,55.0,Medium,Behavioral (iForest Only),-0.6187036339939684,0.0014084934487314314,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5381339717799098,0.0006414273202035109,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5381339717799098,0.0006414273202035109,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5450532183974506,0.0006421097723150315,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5450532183974506,0.0006421097723150315,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5262336872260991,0.0006389833190291005,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5262336872260991,0.0006389833190291005,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5922682604725151,-0.0010278567496187394,Anomalous
127.0.0.1,Suspicious,55.0,Medium,Behavioral (iForest Only),-0.6628126853543687,0.001954135465450496,Anomalous
127.0.0.1,Suspicious,55.0,Medium,Behavioral (iForest Only),-0.6628126853543687,0.0018825255089874107,Anomalous
127.0.0.1,Suspicious,55.0,Medium,Behavioral (iForest Only),-0.6628126853543687,0.014522356712315134,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5558537641923874,0.00017118325628502314,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5558537641923874,0.00017118325628502314,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5188130227321329,0.00019126616344444398,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5188130227321329,0.00019126616344444398,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5001118181816134,0.00019258381880694377,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5001118181816134,0.00019258381880694377,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.491665537379146,0.0001944575700765549,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.491665537379146,0.0001944575700765549,Anomalous
127.0.0.1,Suspicious,55.0,Medium,Behavioral (One-Class SVM Only),-0.5922682604725151,-0.00036629743468428165,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.49055328720084584,0.0001599925957074039,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.49055328720084584,0.0001599925957074039,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.48959833009869014,0.00015902576366379036,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.48959833009869014,0.00015902576366379036,Anomalous
127.0.0.1,Suspicious,55.0,Medium,Behavioral (iForest Only),-0.6628126853543687,0.003090490996644804,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5548736039575672,0.000495751416262683,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5548736039575672,0.000495751416262683,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5451011321572807,0.0004237599847216112,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5451011321572807,0.0004237599847216112,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5436168494539964,0.0005607950468637861,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5436168494539964,0.0005607950468637861,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5922682604725151,8.985857499368185e-05,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.4975930130159985,4.816739931117205e-05,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.4975930130159985,4.816739931117205e-05,Anomalous
127.0.0.1,Suspicious,55.0,Medium,Behavioral (iForest Only),-0.6628126853543687,0.0025384382414830858,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5497460636855869,-4.235484945150071e-05,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5497460636855869,-4.235484945150071e-05,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5396831291973395,-3.502279471654621e-05,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5396831291973395,-3.502279471654621e-05,Anomalous
127.0.0.1,Suspicious,55.0,Medium,Behavioral (iForest Only),-0.6628126853543687,0.004278612529053322,Anomalous
127.0.0.1,Suspicious,55.0,Medium,Behavioral (iForest Only),-0.6628126853543687,0.003090490996644804,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5758142841944313,-0.00023076900512086535,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5758142841944313,-0.00023076900512086535,Anomalous
127.0.0.1,Anomalous,85.0,Critical,Behavioral (High Confidence - iForest & SVM),-0.6341370432155382,-0.00023425073007622796,Anomalous
127.0.0.1,Anomalous,85.0,Critical,Behavioral (High Confidence - iForest & SVM),-0.6341370432155382,-0.00023425073007622796,Anomalous
127.0.0.1,Anomalous,85.0,Critical,Behavioral (High Confidence - iForest & SVM),-0.5973149204740565,-0.0002316227026299408,Anomalous
127.0.0.1,Anomalous,85.0,Critical,Behavioral (High Confidence - iForest & SVM),-0.5973149204740565,-0.0002316227026299408,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5922682604725151,-0.002183867350732254,Anomalous
127.0.0.1,Anomalous,95.0,Critical,Signature Match,-999.0,-999.0,Anomalous
127.0.0.1,Anomalous,95.0,Critical,Signature Match,-999.0,-999.0,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5063540457344435,7.081212488224562e-06,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5063540457344435,7.081212488224562e-06,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5917777133239854,-0.0007999602257699992,Anomalous
127.0.0.1,Suspicious,55.0,Medium,Behavioral (iForest Only),-0.6433602241231269,0.0016994508701911873,Anomalous
127.0.0.1,Suspicious,55.0,Medium,Behavioral (iForest Only),-0.6628126853543687,0.00280461681325,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5843320267482576,0.0006350716781852222,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5843320267482576,0.0006350716781852222,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5839368094098992,0.00063512138648781,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5839368094098992,0.00063512138648781,Anomalous
127.0.0.1,Suspicious,55.0,Medium,Behavioral (iForest Only),-0.653054464856147,0.0017823098685015076,Anomalous
127.0.0.1,Suspicious,55.0,Medium,Behavioral (iForest Only),-0.6628126853543687,0.002924165717395506,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5661615231648612,0.00017498187920915014,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5661615231648612,0.00017498187920915014,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.547484292908018,0.0001845768993828542,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.547484292908018,0.0001845768993828542,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5060388494024242,0.00020002566416546728,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5060388494024242,0.00020002566416546728,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5089775682015444,0.0003007844023005445,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.4903873644472275,0.00016005445301107415,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.4903873644472275,0.00016005445301107415,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.4976177500276174,0.00015673913280523722,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.4976177500276174,0.00015673913280523722,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5436168494539964,0.0005607950468637861,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5436168494539964,0.0005607950468637861,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5922682604725151,-0.001971730464748304,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.4975930130159985,4.816739931117205e-05,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.4975930130159985,4.816739931117205e-05,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5487403475068103,0.00018439787473714143,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5488914268757783,-3.987570825805505e-05,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5488914268757783,-3.987570825805505e-05,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5491112728253594,-3.9594524526053994e-05,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5491112728253594,-3.9594524526053994e-05,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.4910223952163571,-3.202985014112475e-05,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.4910223952163571,-3.202985014112475e-05,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5210741365889343,0.0003858408410721006,Anomalous
127.0.0.1,Suspicious,55.0,Medium,Behavioral (iForest Only),-0.6628126853543687,0.00497977586029243,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5379885041467619,-0.00022862761814122063,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5379885041467619,-0.00022862761814122063,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5289216724270158,-0.00022691069734471852,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5289216724270158,-0.00022691069734471852,Anomalous
127.0.0.1,Anomalous,95.0,Critical,Signature Match,-999.0,-999.0,Anomalous
127.0.0.1,Anomalous,95.0,Critical,Signature Match,-999.0,-999.0,Anomalous
127.0.0.1,Anomalous,95.0,Critical,Signature Match,-999.0,-999.0,Anomalous
127.0.0.1,Anomalous,95.0,Critical,Signature Match,-999.0,-999.0,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5063540457344435,7.081212488224562e-06,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5063540457344435,7.081212488224562e-06,Anomalous
127.0.0.1,Suspicious,55.0,Medium,Behavioral (iForest Only),-0.6628126853543687,0.0018825255089874107,Anomalous
127.0.0.1,Suspicious,55.0,Medium,Behavioral (iForest Only),-0.6628126853543687,0.004278612529053322,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5231014307504391,0.0006393481593135468,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5231014307504391,0.0006393481593135468,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (iForest Only),-0.5984663546512711,0.000634307478199096,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (iForest Only),-0.5984663546512711,0.000634307478199096,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (iForest Only),-0.5935854973011929,0.0006345526435648104,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (iForest Only),-0.5935854973011929,0.0006345526435648104,Anomalous
127.0.0.1,Suspicious,55.0,Medium,Behavioral (iForest Only),-0.6628126853543687,0.0018825255089874107,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5897077972457672,0.0011012579144817005,Anomalous
127.0.0.1,Suspicious,55.0,Medium,Behavioral (iForest Only),-0.6628126853543687,0.003910295853839553,Anomalous
127.0.0.1,Suspicious,55.0,Medium,Behavioral (iForest Only),-0.6628126853543687,0.006382102522770645,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5120321870879728,0.0001916870290387606,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5120321870879728,0.0001916870290387606,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.488836785249488,0.00019351625160062954,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.488836785249488,0.00019351625160062954,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5048535939379826,0.00019710092024401233,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5048535939379826,0.00019710092024401233,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.4905636388141786,0.00016023890654615975,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.4905636388141786,0.00016023890654615975,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.48839132586611633,0.00016907310133085638,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.48839132586611633,0.00016907310133085638,Anomalous
127.0.0.1,Suspicious,55.0,Medium,Behavioral (One-Class SVM Only),-0.5922682604725151,-0.0003528589774591639,Anomalous
127.0.0.1,Anomalous,95.0,Critical,Signature Match,-999.0,-999.0,Anomalous
127.0.0.1,Anomalous,95.0,Critical,Signature Match,-999.0,-999.0,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5436168494539964,0.0005607950468637861,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5436168494539964,0.0005607950468637861,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5230396043974234,3.589067533247761e-05,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5230396043974234,3.589067533247761e-05,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5102951118967115,1.5106867018446703e-05,Anomalous
